,id,name,lat,lon,colonias
281,458,458 MONTES URALES-VOLCÁN,19.428679,-99.206605,PALMITAS (POLANCO)
282,459,E459 VOLCÁN-MONTES URALES,19.429243,-99.207267,PALMITAS (POLANCO)
283,404,404 MIGUEL LAURENT-AVENIDA DIVISIÓN DEL NORTE,19.373813,-99.157387,LETRAN VALLE
284,405,405 DIVISIÓN DEL NORTE-MUNICIPIO LIBRE,19.370619,-99.156626,RESIDENCIAL EMPERADORES
285,374,374 PITÁGORAS-PILARES,19.376964,-99.161116,DEL VALLE VI
286,375,375 TENAYUCA-DIVISIÓN DEL NORTE,19.376865,-99.158818,LETRAN VALLE
287,376,376 PITÁGORAS-AV. UNIVERSIDAD,19.375442,-99.161595,DEL VALLE VI
288,453,453 PEDREGAL-TEAPA,19.424842,-99.203739,MOLINO DEL REY
289,334,334 NUEVA YORK-AV. INSURGENTES,19.386568,-99.175089,NAPOLES (AMPL)
290,348,348 INDIANA-AVENIDA SAN ANTONIO,19.385365,-99.178216,NAPOLES (AMPL)
291,313,313 PENNSYLVANIA-OKLAHOMA,19.391431,-99.178989,NAPOLES
292,314,314 NUERVA YORK-LOUISIANA,19.391647,-99.177331,NAPOLES
293,315,315 ALABAMA-MONTANA,19.391472,-99.1736,NAPOLES
294,327,E327 GEORGIA -PENNSYLVANIA,19.38885,-99.17772,NAPOLES (AMPL)
295,284,284 DAKOTA-VERMONT,19.397693,-99.172981,NAPOLES
296,289,289 CHICAGO-YOSEMITE,19.397308,-99.174548,NAPOLES
297,290,290 YOSEMITE-COLORADO,19.396333,-99.172667,NAPOLES
298,303,303 MONTESITO-AV. INSURGENTES,19.394842,-99.173025,NAPOLES
299,304,304 MONTESITO-DAKOTA,19.395043,-99.173821,NAPOLES
300,305,305 AVENIDA DEL PARQUE-ARIZONA,19.394693,-99.175531,NAPOLES
301,306,306 DAKOTA-FILADELFIA,19.393699,-99.175664,NAPOLES
302,307,307 MINESOTA-DAKOTA,19.393701,-99.175834,NAPOLES
303,308,308 NUEVA YORK-ARIZONA,19.393594,-99.178072,NAPOLES
304,309,309 PENNSYLVANIA-ARIZONA,19.393162,-99.17956,NAPOLES
305,295,295 ANAXÁGORAS-EJE 4 SUR XOLA,19.396328,-99.156871,NARVARTE II
306,296,E296 DIAGONAL SAN ANTONIO-ENRIQUE RÉBSAMEN,19.394283,-99.158756,NARVARTE III
307,297,297 DIAGONAL SAN ANTONIO-ENRIQUE RÉBSAMEN,19.394412,-99.158907,NARVARTE III
308,320,320 ENRIQUE RÉBSAMEN-LUZ SAVIÑON,19.391323,-99.15936,NARVARTE III
309,321,321 TORRES ADALID-ANAXÁGORAS,19.389477,-99.157513,NARVARTE III
310,322,322 HERIBERTO FRÍAS-CONCEPCIÓN BEISTEGUI,19.388528,-99.160616,NARVARTE III
311,280,280 ANAXÁGORAS-OBRERO MUNDIAL,19.4015,-99.156406,PIEDAD NARVARTE
312,281,281 PITÁGORAS-LA MORENA,19.398532,-99.157308,PIEDAD NARVARTE
313,339,339 ENRIQUE RÉBSAMEN-AVENIDA EUGENIA,19.386032,-99.160548,NARVARTE V
314,340,340 ANAXÁGORAS-AVENIDA EUGENIA,19.385571,-99.158188,NARVARTE V
315,341,341 SAN BORJA-AVENIDA CUAUHTEMOC,19.382851,-99.158204,NARVARTE V
316,342,342 ANAXÁGORAS-ANGEL URRAZA EJE 6 SUR,19.381076,-99.159455,NARVARTE V
317,343,343 ENRIQUE RÉBSAMEN-DIVISIÓN DEL NORTE,19.384099,-99.160826,NARVARTE V
318,354,354 BOSTON-AV. INSURGENTES,19.381665,-99.176685,NOCHE BUENA
319,369,369 PORFIRIO DÍAZ-AV. INSURGENTES,19.379884,-99.177478,NOCHE BUENA
320,366,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,19.378345,-99.181973,EXTREMADURA INSURGENTES
321,367,367 BOSTON -AUGUSTO RODÍN,19.37946,-99.181632,EXTREMADURA INSURGENTES
322,276,276 ANAXÁGORAS-OBRERO MUNDIAL,19.401986,-99.156366,PIEDAD NARVARTE
323,277,277 AMPLIACIÓN TONALÁ-OBRERO MUNDIAL,19.401807,-99.15909,PIEDAD NARVARTE
324,36,36 PUEBLA-VERACRUZ,19.419725,-99.175778,CONDESA
325,198,198 SÓCRATES-EJERCITO NACIONAL ,19.438168,-99.203888,MORALES SECCION PALMAS (POLANCO)
326,196,196 LAGO TANGANICA-AV. EJERCITO NACIONAL,19.438349,-99.192904,GRANADA
327,200,200 EMERSON-AV. EJERCITO NACIONAL,19.437596,-99.188785,CHAPULTEPEC MORALES (POLANCO)
328,201,201 LOPE DE VEGA-EJERCITO NACIONAL ,19.437431,-99.187215,CHAPULTEPEC MORALES (POLANCO)
329,202,202 CALDERON DE LA BARCA-AV. HOMERO,19.4362368,-99.1988982,POLANCO REFORMA (POLANCO)
330,203,203 TENNYSON-AV. HOMERO,19.435985,-99.194832,POLANCO REFORMA (POLANCO)
331,204,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,GRANADA
332,205,205 TAINE-HOMERO,19.435525,-99.184713,CHAPULTEPEC MORALES (POLANCO)
333,206,206 MOLIERE-HOMERO ,19.435798,-99.201419,MORALES SECCION PALMAS (POLANCO)
334,207,207 TASSO-HOMERO ,19.434861,-99.183322,CHAPULTEPEC MORALES (POLANCO)
335,208,208 HESIODO-LAMARTINE ,19.434182,-99.189835,CHAPULTEPEC MORALES (POLANCO)
336,209,209 SOLON-HORACIO ,19.435478,-99.206359,MORALES SECCION ALAMEDA (POLANCO)
337,210,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,POLANCO REFORMA (POLANCO)
338,211,211 NEWTON-HORACIO,19.433607,-99.188528,CHAPULTEPEC MORALES (POLANCO)
339,212,212 HEGEL-HORACIO ,19.433567,-99.188096,CHAPULTEPEC MORALES (POLANCO)
340,213,213 SOLÓN-CICERÓN,19.43432,-99.20632,MORALES SECCION ALAMEDA (POLANCO)
341,214,214 PLATÓN-HORACIO,19.434353,-99.20322,MORALES SECCION ALAMEDA (POLANCO)
342,215,215 EDGAR ALAN POE-HORACIO,19.43384,-99.19968,POLANCO REFORMA (POLANCO)
343,216,216 ALEJANDRO DUMAS-HORACIO ,19.433419,-99.195746,POLANCO REFORMA (POLANCO)
344,217,217 EULER-AV. HORACIO ,19.432888,-99.183605,CHAPULTEPEC MORALES (POLANCO)
345,218,218 HEGEL-IBARBOUROU ,19.432451,-99.188033,CHAPULTEPEC MORALES (POLANCO)
346,219,219 ESOPO-FC DE CUERNAVACA,19.433542,-99.207808,DEL BOSQUE (POLANCO)
347,220,220 PLINIO-PRESIDENTE MASARYK ,19.432655,-99.205727,MORALES SECCION ALAMEDA (POLANCO)
348,221,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,19.431799,-99.201565,PALMITAS (POLANCO)
349,222,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,19.431417,-99.195774,CHAPULTEPEC POLANCO (POLANCO)
350,223,223 NEWTON-PRESIDENTE MASARYK ,19.431242,-99.191613,BOSQUES DE CHAPULTEPEC (POLANCO)
351,224,224 HEGEL-PRESIDENTE MASARYK,19.431255,-99.188065,BOSQUES DE CHAPULTEPEC (POLANCO)
352,225,225 PETRARCA-PRESIDENTE MASARYK,19.431172,-99.185612,BOSQUES DE CHAPULTEPEC (POLANCO)
353,226,226 WALLON-PRESIDENTE MASARYK,19.431033,-99.18222,RINCON DEL BOSQUE
354,227,227 CAMPOS ELÍSEOS-PERIFÉRICO,19.431791,-99.207373,PALMITAS (POLANCO)
355,228,228 CAMPOS ELÍSEOS-JEAN DE LA FONTAINE,19.427705,-99.19912,CHAPULTEPEC POLANCO (POLANCO)
356,229,229 DICKENS-SENECA,19.430515,-99.203331,PALMITAS (POLANCO)
357,230,230 EDGAR ALAN POE-DICKENS,19.430098,-99.200074,CHAPULTEPEC POLANCO (POLANCO)
358,231,231 NEWTON-ARISTOTELES ,19.42977,-99.19349,CHAPULTEPEC POLANCO (POLANCO)
359,232,232 TAINE-RUBEN DARÍO ,19.42894,-99.185389,BOSQUES DE CHAPULTEPEC (POLANCO)
360,233,233 JULIO VERNE-LUIS G. URBINA ,19.429314,-99.196965,CHAPULTEPEC POLANCO (POLANCO)
361,234,234 TRES PICOS-ARQUÍMIDES ,19.42783,-99.191539,BOSQUES DE CHAPULTEPEC (POLANCO)
362,235,235 CAMPOS ELISEOS-MOLIERE ,19.42933,-99.20218,PALMITAS (POLANCO)
363,236,236 CAMPOS ELISEOS-MOLIERE ,19.42944,-99.20243,PALMITAS (POLANCO)
364,237,237 ANDRÉS BELLO-ELLIOT ,19.426744,-99.193986,CHAPULTEPEC POLANCO (POLANCO)
365,238,238 ANDRÉS BELLO-ELLIOT ,19.426765,-99.193752,CHAPULTEPEC POLANCO (POLANCO)
366,239,239 RINCON DEL BOSQUE-RUBEN DARÍO ,19.430153,-99.181355,RINCON DEL BOSQUE
367,451,451 CAMPOS ELÍSEOS-GOLDSMITH,19.42902,-99.201322,PALMITAS (POLANCO)
368,407,407 PROL. XOCHICALCO-GENERAL EMILIANO ZAPATA,19.367294,-99.158694,RESIDENCIAL EMPERADORES
369,408,408 PROLONGACIÓN PETÉN-GENERAL EMILIANO ZAPATA,19.36677,-99.156843,RESIDENCIAL EMPERADORES
370,449,E449 ACAPULCO-PUEBLA,19.42018,-99.174393,ROMA NORTE I
371,42,42 SINALOA-VALLADOLID,19.420472,-99.168238,ROMA NORTE I
372,37,37 GUADALAJARA-PUEBLA,19.420419,-99.172676,ROMA NORTE I
373,38,38 COZUMEL-PUEBLA,19.420801,-99.171407,ROMA NORTE I
374,39,39 PUEBLA-MEDELLÍN,19.421759,-99.16694,ROMA NORTE I
375,40,40 OAXACA-PUEBLA,19.42223,-99.164297,JUAREZ
376,56,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,ROMA NORTE I
377,51,51 COLIMA-OAXACA,19.417995,-99.168248,ROMA NORTE I
378,44,44 DURANGO-VERACRUZ,19.418057,-99.174761,CONDESA
379,45,45 DURANGO-SONORA,19.418649,-99.172127,ROMA NORTE I
380,46,46 DURANGO-SALAMANCA,19.419214,-99.169732,ROMA NORTE I
381,47,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,ROMA NORTE I
382,125,125 MORELIA-CIRCULAR DE MORELIA,19.424541,-99.156204,ROMA NORTE II
383,126,126 JALAPA-PUEBLA,19.422288,-99.162138,ROMA NORTE II
384,127,127 PUEBLA-MERIDA,19.423318,-99.15833,ROMA NORTE II
385,128,128 ORIZABA-RIO DE JANEIRO,19.422148,-99.160645,ROMA NORTE II
386,129,129 TONALÁ-DURANGO,19.4206,-99.163312,ROMA NORTE II
387,130,130 MÉRIDA-DURANGO,19.421576,-99.158015,ROMA NORTE II
388,131,131 COLIMA-JALAPA,19.419579,-99.161314,ROMA NORTE II
389,132,132 COLIMA-FRONTERA,19.420667,-99.15645,ROMA NORTE II
390,133,133 COLIMA-MORELIA,19.421138,-99.154725,DOCTORES II
391,134,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,ROMA NORTE II
392,135,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.155099,DOCTORES II
393,136,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,ROMA NORTE III
394,137,137 ÁLVARO OBREGÓN-MÉRIDA,19.418774,-99.157081,ROMA NORTE II
395,138,138 GUANAJUATO-FRONTERA,19.417702,-99.155313,DOCTORES II
396,139,E139 TONALÁ-GUANJUATO,19.416128,-99.162097,ROMA NORTE III
397,140,140 MÉRIDA-ZACATECAS,19.416605,-99.156853,ROMA NORTE III
398,141,141 ZACATECAS-LUIS CABRERA,19.415905,-99.15954,ROMA NORTE III
399,142,142 SAN LUIS POTOSI-EJE 2 PTE. MONTERREY,19.413232,-99.164121,ROMA NORTE III
400,143,143 CÓRDOBA-SAN LUIS POTOSÍ,19.414303,-99.157542,ROMA NORTE III
401,144,144 FRONTERA-SAN LUIS POTOSÍ,19.415192,-99.154837,DOCTORES IV
402,145,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.41286,-99.160661,ROMA NORTE III
403,146,146 COAHUILA-MANZANILLO,19.410737,-99.165716,HIPODROMO I
404,147,147 COAHUILA-ORIZABA,19.412182,-99.158443,ROMA NORTE III
405,148,148 COAHUILA-AV.CUAUHTEMOC,19.412829,-99.155116,DOCTORES IV
406,149,149 MÉRIDA-ANTONIO ANZA,19.41199,-99.155699,DOCTORES IV
407,150,150 CAMPECHE-MEDELLÍN,19.409965,-99.164292,ROMA SUR I
408,151,151 CAMPECHE-TONALÁ,19.410529,-99.160873,ROMA SUR I
409,152,152 TLACOTALPAN-CAMPECHE,19.409098,-99.167181,HIPODROMO I
410,153,153 MANZANILLO-TLAXCALA,19.407468,-99.165141,ROMA SUR II
411,154,154 TUXPAN-TLAXCALA,19.406683,-99.167962,HIPODROMO II
412,155,E155 JALAPA-TLAXCALA,19.408218,-99.159911,ROMA SUR I
413,156,156 TEPIC-ARIO,19.406982,-99.162983,ROMA SUR I
414,157,157 TEPIC-TLACOTALPAN,19.406236,-99.166616,ROMA SUR II
415,158,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.155717,PIEDAD NARVARTE
416,161,161 QUINTANA ROO-MANZANILLO,19.405533,-99.164913,ROMA SUR II
417,162,162 TEHUANTEPEC-MEDELLÍN,19.404907,-99.162485,ROMA SUR II
418,163,163 TOLUCA-BAJÍO,19.405245999999998,-99.156431,PIEDAD NARVARTE
419,164,164 BAJÍO-TLACOTALPAN,19.403204,-99.16596,ROMA SUR II
420,165,165 BAJÍO-EJE 2 PTE. MONTERREY,19.404268,-99.160503,ROMA SUR II
421,427,427 AVENIDA MÉXICO-COYOACAN-AV. POPOCATEPETL (EJE ,19.365023,-99.162993,STA CRUZ ATOYAC
422,409,409 AZORES-DIVISIÓN DEL NORTE,19.365102,-99.155499,RESIDENCIAL EMPERADORES
423,410,410 PROLONGACIÓN TAJÍN-PROLONGACIÓN REPÚBLICAS,19.36564,-99.158063,RESIDENCIAL EMPERADORES
424,411,411 PARROQUIA-AVENIDA MÉXICO-COYOACAN,19.367864,-99.163626,STA CRUZ ATOYAC
425,412,412 PARROQUIA-AVENIDA UNIVERSIDAD,19.3684182,-99.1654145,STA CRUZ ATOYAC
426,406,406 PARROQUIA AV. MEXICO-COYOACAN,19.367831,-99.163261,STA CRUZ ATOYAC
427,429,429 PIRINEOS-AV. POPOCATEPETL (EJE 8),19.363071,-99.158292,GENERAL PEDRO MARIA ANAYA
428,430,430 TRIPOLI-AV. POPOCATEPETL (EJE 8),19.362139,-99.154974,GENERAL PEDRO MARIA ANAYA
429,401,401 SAN LORENZO-AVENIDA CUAUHTEMOC,19.372147,-99.16158,STA CRUZ ATOYAC
430,402,402 UXMAL-MUNICIPIO LIBRE,19.3709452,-99.1587223,RESIDENCIAL EMPERADORES
431,403,403 UXMAL-MUNICIPIO LIBRE,19.371371,-99.158639,RESIDENCIAL EMPERADORES
432,184,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,19.41479,-99.18508,SAN MIGUEL CHAPULTEPEC II
433,185,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,SAN MIGUEL CHAPULTEPEC II
434,186,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,19.4124291,-99.1885117,SAN MIGUEL CHAPULTEPEC I
435,187,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,SAN MIGUEL CHAPULTEPEC II
436,188,188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA ,19.41171,-99.19014,SAN MIGUEL CHAPULTEPEC I
437,189,189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,19.41004,-99.18798,SAN MIGUEL CHAPULTEPEC II
438,190,E190 GDOR IGNACIO ESTEVA-MTRO JOSÉ VASCONCELOS,19.409569,-99.183833,SAN MIGUEL CHAPULTEPEC II
439,191,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,19.4079,-99.18795,OBSERVATORIO
440,258,258 CIRCUITO INTERIOR-JUAN ESCUTIA ,19.4167,-99.1791,CONDESA
441,352,352 TINTORETO-GIORGINE,19.384114,-99.185447,NONOALCO
442,364,364 BOTICHELLI-CDA. DE GIORGONE,19.383063,-99.185858,NONOALCO
443,365,365 HOLBEIN-AVENIDA REVOLUCIÓN,19.381117,-99.186687,NONOALCO
444,351,351 CALLE 27-AVENIDA REVOLUCIÓN,19.385751,-99.186297,NONOALCO
445,328,328 AVENIDA 1-CALLE 7,19.392586,-99.184742,SAN PEDRO DE LOS  PINOS
446,329,329 CALLE 13-AVENIDA 1,19.390306,-99.184812,SAN PEDRO DE LOS  PINOS
447,330,330 CALLE 15-AVENIDA PATRIOTISMO,19.389358,-99.182606,SAN PEDRO DE LOS  PINOS
448,331,331 AVENIDA 2-CALLE 17,19.388547,-99.183971,SAN PEDRO DE LOS  PINOS
449,332,332 SUR DE CALLE 27-AVENIDA 3,19.385508,-99.183809,CIUDAD DE LOS DEPORTES
450,288,288 11 DE ABRIL-AVENIDA 2,19.396333,-99.183575,OCHO DE AGOSTO
451,310,310 CALLE 1-AV. PATRIOTISMO,19.395319,-99.181733,ESCANDON II
452,311,311 CALLE 5-AVENIDA REVOLUCIÓN,19.393665,-99.185391,OCHO DE AGOSTO
453,312,312 AVENIDA 2-CALLE 7,19.392634,-99.183737,SAN PEDRO DE LOS  PINOS
454,263,263 SADI CARNOT-GÓMEZ FARIAS ,19.436274,-99.158425,SAN RAFAEL I
455,160,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,SAN RAFAEL II
456,254,254 ALFONSO HERRERA-MIGUEL SHULTZ ,19.43935,-99.16007,SAN RAFAEL I
457,255,255 JOSE ROSAS MORENO-GUILLERMO PRIETO ,19.437159,-99.161808,SAN RAFAEL I
458,256,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,SAN RAFAEL I
459,183,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,SAN RAFAEL II
460,174,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.44111,-99.16164,SANTA MARIA LA RIBERA IV
461,111,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,19.4382369,-99.1659465,SAN RAFAEL II
462,103,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,19.441669,-99.165217,SAN RAFAEL II
463,85,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,SAN RAFAEL I
464,86,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,SAN RAFAEL I
465,41,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,TABACALERA
466,10,10 REFORMA-RAMIREZ,19.433321,-99.154752,TABACALERA
467,270,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,19.43676,-99.15387,TABACALERA
468,259,259 TÓMAS ALVA EDISON-PONCIANO ARRIAGA ,19.43757,-99.15468,TABACALERA
469,450,450 RAMOS ARIZPE-PUENTE DE ALVARADO,19.43836,-99.152226,TABACALERA
470,392,392 PATRICIO SANZ-FELIX CUEVAS,19.3730067,-99.1747749,TLACOQUEMECATL DEL VALLE
471,389,389 SANTANDER-FELIX CUEVAS,19.373528,-99.179356,EXTREMADURA INSURGENTES
472,390,390 OSO-FELIX CUEVAS,19.373228,-99.17826,ACTIPAN
473,370,370 TLACOQUEMECATL-AV. INSURGENTES,19.378818,-99.177054,NOCHE BUENA
474,371,371 TLACOQUEMECATL-CAPULIN,19.378542,-99.174328,TLACOQUEMECATL DEL VALLE
475,380,380 MORAS-SAN LORENZO,19.374876,-99.173512,TLACOQUEMECATL DEL VALLE
476,440,440 REAL DE MAYORAZGO-PUENTE XOCO,19.36065,-99.168669,XOCO
477,441,441 PUENTE XOCO-REAL DE MAYORAZGO,19.361215,-99.167527,XOCO
478,442,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,19.359905,-99.1653,XOCO
479,426,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL EJE 8,19.365519,-99.166017,XOCO
